url	first_seen	portal	title	company	status	location
https://jobs.lever.co/spotify/d5628547-6362-470e-8828-7ab565054eaa	2026-06-03	lever-api	Associate Client Partner - Emerging & Scaled (New Business, German Speaking)	Spotify	added	London
https://jobs.lever.co/spotify/6310dcab-11f4-473d-9496-93e7c59c2911	2026-06-03	lever-api	Associate Client Partner - Emerging & Scaled (New Business)	Spotify	added	Sydney
https://jobs.lever.co/spotify/6b8e77f1-666d-4241-a988-f1ad78272ec1	2026-06-03	lever-api	Associate Data Scientist - User Fraud	Spotify	added	Toronto
https://jobs.lever.co/spotify/4972fad1-f3d8-49ef-9d41-d132b5281942	2026-06-03	lever-api	Machine Learning Engineer, Personalization, Samba	Spotify	added	London
https://jobs.ashbyhq.com/faculty/168cb0e1-daea-42d5-ac09-e12a61cf72ca	2026-06-03	ashby-api	Machine Learning Engineer 	Faculty	added	London
https://sumup.com/careers/positions/7875400002?gh_jid=7875400002	2026-06-03	greenhouse-api	Commercial(e) Terrain - Indépendant (Freelance)	SumUp	added	Melun, Seine-et-Marne, France
https://sumup.com/careers/positions/8468191002?gh_jid=8468191002	2026-06-03	greenhouse-api	Commercial Terrain - Indépendant (Freelance)	SumUp	added	Albi, Tarn, France
https://job-boards.greenhouse.io/sigmacomputing/jobs/7690411003	2026-06-03	WebSearch — Univ Grad 2026	Software Engineer (New Grad Program)	Sigma Computing	added	San Francisco, CA; New York, NY
https://job-boards.greenhouse.io/anthropic/jobs/5198074008	2026-06-03	greenhouse-api	Research Engineer, Machine Learning (RL Velocity)	Anthropic	added	London, UK
https://databricks.com/company/careers/open-positions/job?gh_jid=8330188002	2026-06-03	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	added	Melbourne, Australia
https://jobs.ashbyhq.com/sierra/b89816c1-80b2-449b-b69e-2c261b8e9e23	2026-06-03	ashby-api	Software Engineer, Agent	Sierra	added	Paris
https://job-boards.eu.greenhouse.io/speechmatics/jobs/4660432101	2026-06-03	greenhouse-api	Machine Learning Engineer	Speechmatics	added	Cambridge, England, United Kingdom
https://jobs.ashbyhq.com/cohere/fea8cc38-1a55-4f1c-a652-8c39c66138fc	2026-06-03	ashby-api	Forward Deployed Engineer, Infrastructure Specialist	Cohere	added	Dubai
https://job-boards.greenhouse.io/celonis/jobs/7762257003?gh_jid=7762257003	2026-06-03	greenhouse-api	Client Value Partner - Retail 	Celonis	added	Munich, Germany
https://job-boards.greenhouse.io/contentful/jobs/7943185	2026-06-03	greenhouse-api	Associate Solution Architect, Professional Services	Contentful	added	New York, New York, United States
https://sumup.com/careers/positions/7875407002?gh_jid=7875407002	2026-06-03	greenhouse-api	Commercial(e) Terrain - Indépendant (Freelance)	SumUp	added	Nanterre, Hauts-de-Seine, France
https://sumup.com/careers/positions/8468190002?gh_jid=8468190002	2026-06-03	greenhouse-api	Commercial Terrain - Indépendant (Freelance)	SumUp	added	Agde, Hérault, France
https://wayve.firststage.co/jobs?gh_jid=8460443002	2026-06-03	greenhouse-api	Application Software Engineer - Relocation to Tokyo	Wayve	added	Singapore
https://job-boards.eu.greenhouse.io/physicsx/jobs/4849382101	2026-06-03	greenhouse-api	Machine Learning Engineer	PhysicsX	added	New York, United States 
https://jobs.ashbyhq.com/synthesia/3cb4a9ce-7f2d-4d37-86a5-f0fa9aa3aa7f	2026-06-03	ashby-api	Technical Support Associate	Synthesia	added	UK Remote
https://jobs.lever.co/palantir/8148182c-6127-4689-b615-7815a94173bb	2026-06-03	lever-api	Forward Deployed Software Engineer	Palantir	added	Dubai, United Arab Emirates
https://jobs.ashbyhq.com/faculty/1b581dd3-456f-40f5-bc33-667c5dcb5874	2026-06-03	ashby-api	Machine Learning Engineer 	Faculty	added	United Kingdom
https://databricks.com/company/careers/open-positions/job?gh_jid=8298792002	2026-06-03	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	added	Sydney, Australia
https://jobs.ashbyhq.com/sierra/8f9d2381-aa28-4ad8-bdbd-8b6a7585b56c	2026-06-03	ashby-api	Software Engineer, Agent	Sierra	added	Tokyo
https://jobs.lever.co/palantir/90aa8748-3fef-4e2b-9ea9-c4dc5f37f0d2	2026-06-03	lever-api	Forward Deployed Software Engineer	Palantir	added	Abu Dhabi, United Arab Emirates
https://careers.hellofresh.com/global/en/job/7977406?gh_jid=7977406	2026-06-03	greenhouse-api	Production Associate	HelloFresh	added	Calgary, Alberta, Canada
https://sumup.com/careers/positions/7875409002?gh_jid=7875409002	2026-06-03	greenhouse-api	Commercial(e) Terrain - Indépendant (Freelance)	SumUp	added	Saint-Denis, Seine-Saint-Denis, France
https://sumup.com/careers/positions/7988606002?gh_jid=7988606002	2026-06-03	greenhouse-api	Commercial Terrain - Indépendant (Freelance)	SumUp	added	Rennes, Ille-et-Vilaine, France
https://sumup.com/careers/positions/8529496002?gh_jid=8529496002	2026-06-03	greenhouse-api	Full Stack Engineer - Billings & Subscriptions	SumUp	added	Berlin, Germany
https://n26.com/en-eu/careers/positions/7530714?gh_jid=7530714	2026-06-03	greenhouse-api	Banking Operations Associate - Excellence and Readiness	N26	added	Madrid
https://jobs.ashbyhq.com/synthesia/fb7190d8-76aa-4047-ae71-cbe6ec1b4034	2026-06-03	ashby-api	Technical Support Associate - London	Synthesia	added	London
https://jobs.ashbyhq.com/faculty/ddaee792-5e2b-4f87-aa60-761798762de5	2026-06-03	ashby-api	Machine Learning Engineer 	Faculty	added	London
https://jobs.ashbyhq.com/legora/dcd85828-162e-48a7-a751-e1dc5c29d6eb	2026-06-03	ashby-api	Engagement Associate, Strategic Accounts	Legora	added	London

https://databricks.com/company/careers/open-positions/job?gh_jid=8560401002	2026-06-05	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	added	Remote - Netherlands
https://job-boards.greenhouse.io/anthropic/jobs/5248983008	2026-06-05	greenhouse-api	Applied AI Engineer	Anthropic	added	Sydney, Australia
https://jobs.ashbyhq.com/sierra/631848ec-1a74-4067-8b9f-cd04a71aab6d	2026-06-05	ashby-api	Software Engineer, Agent	Sierra	added	Toronto
https://n26.com/en-eu/careers/positions/7981823?gh_jid=7981823	2026-06-05	greenhouse-api	Associate  - Business Continuity Management	N26	added	Berlin
https://n26.com/en-eu/careers/positions/7981827?gh_jid=7981827	2026-06-05	greenhouse-api	Outsourcing Associate	N26	added	Berlin
https://n26.com/en-eu/careers/positions/7946282?gh_jid=7946282	2026-06-05	greenhouse-api	Strategy & Operations Associate - Lending	N26	added	Berlin
https://n26.com/en-eu/careers/positions/7913105?gh_jid=7913105	2026-06-05	greenhouse-api	Strategy & Operations Associate - Lending 	N26	added	Barcelona
https://sumup.com/careers/positions/7988683002?gh_jid=7988683002	2026-06-05	greenhouse-api	Commercial(e) Terrain Indépendant(e)	SumUp	added	Tours, Indre-et-Loire, France
https://sumup.com/careers/positions/8354954002?gh_jid=8354954002	2026-06-05	greenhouse-api	Commercial(e) Terrain - Indépendant (Freelance)	SumUp	added	Levallois-Perret, Hauts-de-Seine, France
https://sumup.com/careers/positions/8355672002?gh_jid=8355672002	2026-06-05	greenhouse-api	Commercial Terrain - Indépendant (Freelance)	SumUp	added	Biarritz, Pyrénées-Atlantiques, France
https://databricks.com/company/careers/open-positions/job?gh_jid=8099751002	2026-06-05	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	added	Remote - India
https://jobs.ashbyhq.com/sierra/787c1efd-2327-46e7-9335-59a20ad4be18	2026-06-05	ashby-api	Software Engineer, Agent	Sierra	added	Sydney
https://sumup.com/careers/positions/8354983002?gh_jid=8354983002	2026-06-05	greenhouse-api	Commercial(e) Terrain - Indépendant (Freelance)	SumUp	added	Créteil, Val-de-Marne, France
https://sumup.com/careers/positions/8210443002?gh_jid=8210443002	2026-06-05	greenhouse-api	Commercial Terrain - Indépendant (Freelance)	SumUp	added	Rouen, Seine-Maritime, France
https://jobs.ashbyhq.com/faculty/98f476d9-39ea-4bcc-b908-a6f6b8119fb9	2026-06-05	ashby-api	Machine Learning Engineer 	Faculty	added	London
https://databricks.com/company/careers/open-positions/job?gh_jid=8574655002	2026-06-05	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	added	Seoul, South Korea
https://sumup.com/careers/positions/8354971002?gh_jid=8354971002	2026-06-05	greenhouse-api	Commercial(e) Terrain - Indépendant (Freelance)	SumUp	added	Boulogne-Billancourt, Hauts-de-Seine, France
https://sumup.com/careers/positions/7875376002?gh_jid=7875376002	2026-06-05	greenhouse-api	Commercial Terrain - Indépendant (Freelance)	SumUp	added	Le Havre, Seine-Maritime, France
